NPI,Segment
1740376722,
1619078375,Community
1528270808,Community
1912987462,Community
1720155054,Community
1114344801,Community
1063581346,Community
1417103193,Big 3
1235333121,Rising Stars
1700935103,Community
1073631941,
1730346313,Big 3
1366778367,Community
1972760767,Big 3
1669670139,Community
1225246341,Community
1063667681,Rising Stars
1023273265,Community
1619201654,Community
1235103490,Community
1356329379,Community
1407811151,Community
1174608251,Established Experts
1528297157,Community
1578661864,Community
1326141516,Community
1467645051,
1598805111,
1083737878,Big 3
1831320522,Community
1770742181,Big 3
1265652408,Community
1922297498,Rising Stars
1629147970,Community
1164752713,Community
1912158429,Established Experts
1033208459,Community
1467526400,Community
1710394291,Community
1710914882,Big 3
1437594678,Established Experts
1568630580,Community
1265581011,Community
1659382976,Community
1295997898,Unstructured Experts
1295035046,Community
1558796573,Unstructured Experts
1417983834,Established Experts
1831531953,Community
1306031406,Community
1265568083,Established Experts
1639489545,Community
1710070867,Established Experts
1912943200,Established Experts
1114259256,
1184116568,Established Experts
1982794806,Community
1699898254,Community
1598188138,Community
1407202328,Community
1871741660,Established Experts
1992867121,Community
1245249713,Rising Stars
1487609392,Big 3
1326164690,Unstructured Experts
1235414665,Community
1326269069,Established Experts
1487954657,Community
1609808013,Community
1841609971,
1245353812,Big 3
1356613301,Community
1699989871,Community
1821162504,Rising Stars
1558398057,Big 3
1356417083,Community
1407941396,Community
1932208006,Community
1790982395,Community
1427178284,Big 3
1215102041,Community
1265768568,
1134164486,Unstructured Experts
1073613386,Community
1124035878,Community
1558598938,Unstructured Experts
1861583486,
1275626095,Community
1265686034,Community
1194108928,Established Experts
1982907937,
1083981260,Community
1396909883,
1952702862,Community
1912080375,
1851437859,Community
1225208325,Community
1871966291,Community
1124356175,Big 3
1568693810,Unstructured Experts
1326310756,Community
1679075840,
1770685711,Community
1114059367,Unstructured Experts
1023097623,Community
1346413960,
1760712897,Community
1821343054,
1629338116,Community
1609087048,Community
1598999849,Community
1972781474,Community
1215152004,
1023187960,Community
1851780191,Community
1407259039,Community
1063804532,Community
1285690420,Unstructured Experts
1942492699,Community
1760425110,Community
1750578290,Rising Stars
1003149519,Community
1912228826,
1164490629,Community
1740578863,Community
1467482570,
1225282049,Community
1730586827,Community
1346279585,Community
1003049990,Community
1619230083,Community
1487814331,Community
1831484013,Community
1225352610,Community
1962651786,
1366477622,Community
1881831501,Community
1396049961,Community
1942446885,
1144641556,Community
1417034919,Unstructured Experts
1316367311,Community
1003876434,Community
1316220296,Community
1174711618,Community
1407810401,Community
1205013141,Community
1700802311,Community
1518126218,Community
1043327034,
1265459267,
1902981533,Community
1053578294,Community
1942279294,
1356342232,Community
1255394979,Community
1376769943,Community
1972778934,Community
1811921257,Community
1518045509,Community
1699877738,Community
1326347972,Community
1144494832,Community
1720092141,Community
1982773800,
1063465482,Community
1245332865,Community
1669449567,Community
1831199157,Community
1386721462,
1285659953,Community
1073773867,Community
1639373210,
1629075577,Community
1861608424,Community
1457313900,
1063464105,Community
1043444565,Rising Stars
1538206073,Community
1649504291,Community
1316979248,Community
1972636843,Community
1164402996,Community
1457577355,Community
1508802752,Community
1609828532,Community
1831379890,Community
1275614471,Community
1942483425,Community
1780732867,Community
1386783280,Community
1114024668,Community
1639364631,Community
1457430365,
1063508414,Community
1750345922,Community
1164544979,Unstructured Experts
1538278429,Community
1790851301,Community
1578522199,
1972675841,Community
1396700100,Community
1801910880,Community
1083933584,Unstructured Experts
1588783419,Community
1356385470,Community
1316013105,Community
1902983083,Community
1902972441,Community
1902813454,Community
1942424528,Rising Stars
1952362683,Community
1417146655,Community
1093906620,Community
1003925967,
1588865414,Unstructured Experts
1467480574,Community
1245320308,
1811084346,Community
1619192788,Community
1578503868,Community
1043296817,Community
1174578280,Community
1780791269,Community
1154364230,Unstructured Experts
1205826245,Community
1588802615,Community
1982802666,Unstructured Experts
1336280130,Community
1215057773,Unstructured Experts
1235396425,Rising Stars
1174742415,Community
1780668657,Community
1427061423,Community
1104024165,Community
1134325376,Big 3
1366687519,Community
1821124017,Community
1639339971,Rising Stars
1841516093,Rising Stars
1346211505,
1407099807,Community
1891909800,Rising Stars
1528229689,Community
1639390321,Community
1457534596,Community
1215121488,Community
1871701771,Community
1013103837,Community
1275849580,Unstructured Experts
1649414780,Community
1740283985,Community
1689882649,Big 3
1649488164,Rising Stars
1346407483,Rising Stars
1457408312,Unstructured Experts
1063632461,Community
1124154554,Community
1245451202,Unstructured Experts
1194926964,Community
1689727679,Community
1649498544,Community
1700068103,Community
1063577005,Community
1598969099,Big 3
1417161514,Community
1609058080,Community
1972786952,Community
1659574739,Rising Stars
1780857607,Community
1821117656,Community
1215133129,Unstructured Experts
1083811426,Community
1891945341,
1023284536,Community
1306962345,Established Experts
1720124233,Community
1053300087,Community
1881720621,Community
1801082896,Unstructured Experts
1457553661,Community
1881777316,Community
1841317484,Community
1225233430,Community
1225239601,Community
1326219767,Established Experts
1801952379,Community
1912173147,Unstructured Experts
1487834693,Community
1114100104,Community
1922293406,Community
1609080837,Community
1295940526,Big 3
1689771933,Community
1356542864,Community
1255361242,Community
1477698892,Established Experts
1366561292,
1609079672,Big 3
1073660957,Community
1992930937,Established Experts
1124236054,Community
1144342262,Community
1962601484,Rising Stars
1801063128,Community
1861668808,Community
1992935464,Established Experts
1528241759,Community
1255316311,Community
1851378020,Community
1881883494,Community
1548466212,
1134254956,Big 3
1043406150,
1760525935,
1205033073,Community
1396919569,Community
1578777017,Community
1659539880,Rising Stars
1821158767,Community
1033395074,Community
1639342132,Community
1841411188,Community
1043235245,Community
1629199385,
1659490266,Community
1124156229,Community
1164614913,
1578732053,Community
1558564617,Community
1649487984,Community
1730281965,
1932397015,Community
1386859254,Community
1336363480,Unstructured Experts
1275624298,Established Experts
1528046810,Unstructured Experts
1700099041,Established Experts
1366457814,
1245433069,Community
1568671568,Unstructured Experts
1801060462,Unstructured Experts
1952326951,Community
1063562924,Big 3
1659409977,Community
1194933861,Community
1215149083,Unstructured Experts
1619197845,Community
1124203898,Rising Stars
1730260803,Community
1134169956,Unstructured Experts
1992831309,
1982802245,Community
1578759742,Established Experts
1689899742,Community
1912196650,Community
1225013261,Community
1487625877,Rising Stars
1598931719,Unstructured Experts
1336358761,Community
1417179136,Community
1154542389,Established Experts
1497921027,Established Experts
1174848238,Established Experts
1639333149,Community
1124034053,Community
1275744971,Community
1467550590,
1811193337,Big 3
1346436052,Community
1265743108,Community
1457438368,Community
1164592333,Community
1831215763,Community
1194936120,Unstructured Experts
1598979635,Community
1972657609,Community
1972712743,Unstructured Experts
1922130608,Community
1821291204,Big 3
1245435684,Big 3
1215129630,Community
1326298126,Community
1184656613,Community
1568586428,Established Experts
1407078561,Community
1376670976,Established Experts
1366628729,Established Experts
1003020611,Unstructured Experts
1205951639,
1124159751,Established Experts
1619101367,Community
1558330589,Community
1932395605,Unstructured Experts
1831218031,Community
1427250935,
1720271802,Established Experts
1356532311,Community
1851340467,Community
1942394515,Community
1649381344,Community
1841252426,Community
1629196399,Community
1003145087,Community
1114183464,Community
1245440742,Community
1275702656,Community
1790093458,Community
1003005745,Community
1134203300,Community
1447452578,Unstructured Experts
1811152796,Big 3
1649509126,
1437316692,Established Experts
1811017635,Community
1679785570,Unstructured Experts
1205093622,Big 3
1912218918,Community
1265588925,Big 3
1538362371,Established Experts
1639348683,Community
1043419674,Community
1063683969,Community
1699935080,Community
1710116132,Community
1124350582,Established Experts
1922269448,Community
1538308242,Community
1750525341,Community
1487897617,Community
1962663187,Community
1831422906,Community
1033431903,Community
1316104045,Community
1851720312,Community
1407006364,Community
1205003068,
1902105471,Community
1659513729,Community
1760650428,Community
1346459542,Community
1497089833,Community
1982855110,
1962667451,Community
1619052248,Community
1538283502,Community
1245378538,Rising Stars
1366572505,Community
1770726291,Community
1326294844,Community
1013169085,Community
1205943859,Community
1205964368,Community
1184757106,
1497831333,Unstructured Experts
1558551036,Community
1285834788,Community
1568496990,Community
1417976960,Community
1942362215,Community
1497970560,
1013038850,Community
1316142730,Community
1588635775,Community
1568600062,Community
1770788341,Community
1508913989,Unstructured Experts
1225488547,Community
1194720169,Community
1063733798,Community
1790786341,Community
1427046374,Unstructured Experts
1205858867,Community
1992781959,Community
1093765307,Community
1548200769,Community
1104855907,Community
1053522813,Community
1891819801,Community
1003826157,Community
1730375460,Community
1215995642,
1568419489,Community
1376654293,Unstructured Experts
1679507289,Community
1639179898,Community
1124160742,
1336381136,Community
1770796872,Community
1609894344,Community
1659764108,Community
1427127109,Community
1295741254,
1922016658,
1184936213,
1306815980,
1861650947,Community
1205046182,Community
1548531114,Community
1942279666,
1487624417,
1528164787,Community
1871700948,
1780619791,Community
1356352298,Community
1508938481,
1659482743,Unstructured Experts
1265573810,Community
1265645964,Rising Stars
1427121979,Community
1619950383,Community
1043419021,
1770632036,Community
